CL ID,"Time Period (Month, Year)","Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Grouping,NH4 (μM) DIFF,NO3 (μM) DIFF,PO4 (μM) DIFF,DIN (μM) DIFF,TDN (μM) DIFF
2593,July-Oct,38.104166,-121.608275,San Joaquin River,-1.96,-7.22,-0.13,-9.17,-9.36
2594,July-Oct,38.104111,-121.610109,San Joaquin River,-1.95,-7.08,-0.11,-9.03,-9.11
2595,July-Oct,38.103526,-121.611724,San Joaquin River,-1.95,-7.08,-0.11,-9.03,-9.11
2596,July-Oct,38.103087,-121.613445,San Joaquin River,-1.94,-6.91,-0.1,-8.85,-8.82
2597,July-Oct,38.102604,-121.615176,San Joaquin River,-1.93,-6.72,-0.09,-8.65,-8.53
2598,July-Oct,38.102121,-121.616906,San Joaquin River,-1.92,-6.57,-0.09,-8.49,-8.3
2599,July-Oct,38.10177,-121.618682,San Joaquin River,-1.94,-6.53,-0.09,-8.46,-8.24
2600,July-Oct,38.101577,-121.6205,San Joaquin River,-1.95,-6.48,-0.1,-8.42,-8.19
2601,July-Oct,38.101255,-121.622286,San Joaquin River,-1.95,-6.44,-0.11,-8.39,-8.18
2602,July-Oct,38.100749,-121.623988,San Joaquin River,-1.94,-6.42,-0.11,-8.36,-8.16
2603,July-Oct,38.099935,-121.625503,San Joaquin River,-1.93,-6.47,-0.09,-8.4,-8.2
2604,July-Oct,38.098792,-121.62651,San Joaquin River,-1.91,-6.49,-0.08,-8.4,-8.2
2605,July-Oct,38.097414,-121.627079,San Joaquin River,-1.89,-6.59,-0.06,-8.48,-8.27
2606,July-Oct,38.096035,-121.627648,San Joaquin River,-1.87,-6.69,-0.02,-8.56,-8.32
2607,July-Oct,38.094656,-121.628216,San Joaquin River,-1.86,-6.75,0,-8.61,-8.32
2608,July-Oct,38.093277,-121.628785,San Joaquin River,-1.82,-6.85,0.03,-8.67,-8.33
2609,July-Oct,38.091898,-121.629354,San Joaquin River,-1.79,-6.94,0.06,-8.73,-8.34
2610,July-Oct,38.090918,-121.630626,San Joaquin River,-1.85,-7,0.1,-8.85,-8.36
2611,July-Oct,38.090048,-121.632095,San Joaquin River,-2.22,-7.11,0.16,-9.33,-8.66
2612,July-Oct,38.089179,-121.633563,San Joaquin River,-2.22,-7.11,0.16,-9.33,-8.66
2613,July-Oct,38.088777,-121.63531,San Joaquin River,-3.04,-7.18,0.19,-10.22,-9.46
2614,July-Oct,38.088436,-121.637094,San Joaquin River,-4.03,-7.29,0.22,-11.31,-10.44
2615,July-Oct,38.088094,-121.638877,San Joaquin River,-4.99,-7.45,0.25,-12.44,-11.42
2616,July-Oct,38.087783,-121.640666,San Joaquin River,-5.29,-7.53,0.25,-12.81,-11.78
2617,July-Oct,38.087884,-121.642492,San Joaquin River,-4.63,-7.59,0.23,-12.22,-11.2
2618,July-Oct,38.096522,-121.573773,San Joaquin River,2.89,-9.96,-0.24,-7.08,-7.32
2619,July-Oct,38.096428,-121.572288,San Joaquin River,3.86,-10.92,-0.26,-7.06,-7.45
2620,July-Oct,38.096004,-121.570533,Mokelumne River,1.06,-10.33,-0.28,-9.27,-9.48
2621,July-Oct,38.096106,-121.568707,Mokelumne River,-0.23,-10.51,-0.28,-10.74,-10.9
2622,July-Oct,38.096576,-121.566994,Mokelumne River,-0.31,-10.89,-0.3,-11.2,-11.34
2623,July-Oct,38.097569,-121.565701,Mokelumne River,-1.1,-10.7,-0.3,-11.8,-11.82
2624,July-Oct,38.098826,-121.564798,Mokelumne River,-0.2,-10.88,-0.31,-11.08,-11.09
2625,July-Oct,38.100205,-121.564241,Mokelumne River,-0.2,-10.88,-0.31,-11.08,-11.09
2626,July-Oct,38.101639,-121.564213,Mokelumne River,0.55,-11.24,-0.32,-10.69,-10.68
2627,July-Oct,38.103086,-121.564334,Mokelumne River,0.83,-11.55,-0.33,-10.72,-10.66
2628,July-Oct,38.104332,-121.565173,Mokelumne River,0.83,-11.55,-0.33,-10.72,-10.66
2629,July-Oct,38.105463,-121.566315,Mokelumne River,1.15,-11.79,-0.36,-10.64,-10.51
2630,July-Oct,38.106433,-121.567653,Mokelumne River,0.45,-11.75,-0.38,-11.3,-11.04
2631,July-Oct,38.107118,-121.569271,Mokelumne River,0.54,-11.57,-0.39,-11.04,-10.75
2632,July-Oct,38.107614,-121.570991,Mokelumne River,0.7,-11.63,-0.41,-10.93,-10.64
2633,July-Oct,38.108068,-121.572735,Mokelumne River,0.56,-11.57,-0.43,-11.01,-10.66
2634,July-Oct,38.108579,-121.57445,Mokelumne River,-1.12,-10.72,-0.51,-11.84,-11.23
2635,July-Oct,38.109063,-121.576173,Mokelumne River,-1.88,-10.69,-0.55,-12.57,-11.89
2636,July-Oct,38.109432,-121.577948,Mokelumne River,-2.81,-10.57,-0.59,-13.38,-12.63
2637,July-Oct,38.110122,-121.579735,Mokelumne River,-2.81,-10.57,-0.59,-13.38,-12.63
2638,July-Oct,38.11074,-121.581339,Mokelumne River,-4.45,-10.85,-0.67,-15.3,-14.45
2639,July-Oct,38.111705,-121.582787,Mokelumne River,-5.12,-11.3,-0.71,-16.42,-15.55
2640,July-Oct,38.113002,-121.583593,Mokelumne River,-5.31,-11.28,-0.74,-16.59,-15.74
2641,July-Oct,38.114325,-121.584332,Mokelumne River,-5.45,-11.45,-0.77,-16.9,-16.1
2642,July-Oct,38.115748,-121.584654,Mokelumne River,-5.37,-11.28,-0.79,-16.65,-15.86
2643,July-Oct,38.117198,-121.58462,Mokelumne River,-5.31,-11.02,-0.81,-16.33,-15.53
2644,July-Oct,38.118638,-121.584413,Mokelumne River,-5.25,-10.8,-0.82,-16.04,-15.21
2645,July-Oct,38.120004,-121.583823,Mokelumne River,-5.25,-10.8,-0.82,-16.04,-15.21
2646,July-Oct,38.121251,-121.582911,Mokelumne River,-6.04,-10.74,-0.82,-16.78,-15.82
2647,July-Oct,38.122484,-121.581946,Mokelumne River,-6.89,-10.72,-0.85,-17.61,-16.61
2648,July-Oct,38.123694,-121.580936,Mokelumne River,-7.19,-10.62,-0.81,-17.82,-16.77
2649,July-Oct,38.124976,-121.580092,Mokelumne River,-8.28,-10.6,-0.85,-18.88,-17.81
2650,July-Oct,38.126207,-121.57922,Mokelumne River,-7.63,-10.48,-0.79,-18.11,-17.06
2651,July-Oct,38.127405,-121.57822,Mokelumne River,-8.77,-10.64,-0.81,-19.41,-18.4
2652,July-Oct,38.128524,-121.577087,Mokelumne River,-6.99,-11.04,-0.73,-18.02,-17.21
2653,July-Oct,38.113829,-122.053725,Grizzly Bay,-2.6,0.29,0.38,-2.3,-0.83
2654,July-Oct,38.112414,-122.054123,Grizzly Bay,-2.65,0.3,0.4,-2.34,-0.86
2655,July-Oct,38.110986,-122.054447,Grizzly Bay,-2.6,0.34,0.43,-2.25,-0.78
2656,July-Oct,38.109636,-122.055107,Grizzly Bay,-2.54,0.35,0.45,-2.19,-0.71
2657,July-Oct,38.108396,-122.056021,Grizzly Bay,-2.58,0.36,0.47,-2.22,-0.75
2658,July-Oct,38.107264,-122.05717,Grizzly Bay,-2.53,0.36,0.48,-2.16,-0.68
2659,July-Oct,38.106092,-122.058249,Grizzly Bay,-2.5,0.37,0.49,-2.13,-0.65
2660,July-Oct,38.104908,-122.059309,Grizzly Bay,-2.5,0.37,0.49,-2.13,-0.65
2661,July-Oct,38.103724,-122.06037,Grizzly Bay,-2.48,0.41,0.48,-2.07,-0.6
2662,July-Oct,38.102617,-122.061555,Grizzly Bay,-2.48,0.41,0.48,-2.07,-0.6
2663,July-Oct,38.101514,-122.062747,Grizzly Bay,-2.47,0.53,0.47,-1.93,-0.45
2664,July-Oct,38.100412,-122.06394,Grizzly Bay,-2.48,0.64,0.46,-1.83,-0.34
2665,July-Oct,38.09931,-122.065133,Grizzly Bay,-2.46,0.82,0.44,-1.64,-0.13
2666,July-Oct,38.098207,-122.066326,Grizzly Bay,-2.47,1.15,0.41,-1.31,0.23
2667,July-Oct,38.097105,-122.067519,Suisun Bay,-2.47,1.15,0.41,-1.31,0.23
2668,July-Oct,38.096003,-122.068711,Suisun Bay,-2.52,1.36,0.37,-1.16,0.42
2669,July-Oct,38.0949,-122.069904,Suisun Bay,-2.56,1.43,0.35,-1.12,0.48
2670,July-Oct,38.093798,-122.071096,Suisun Bay,-2.6,1.35,0.31,-1.24,0.4
2671,July-Oct,38.092696,-122.072289,Suisun Bay,-2.64,1.32,0.3,-1.32,0.37
2672,July-Oct,38.091556,-122.073421,Suisun Bay,-2.73,1.08,0.26,-1.65,0.14
2673,July-Oct,38.090389,-122.074512,Suisun Bay,-2.88,0.88,0.24,-2.01,-0.1
2674,July-Oct,38.089223,-122.075603,Suisun Bay,-3.05,0.54,0.2,-2.5,-0.44
2675,July-Oct,38.088057,-122.076694,Suisun Bay,-3.43,0.05,0.16,-3.38,-1.01
2676,July-Oct,38.086891,-122.077785,Suisun Bay,-3.6,-0.02,0.15,-3.63,-1.11
2677,July-Oct,38.085724,-122.078876,Suisun Bay,-3.71,0.06,0.11,-3.65,-1.02
2678,July-Oct,38.084558,-122.079967,Suisun Bay,-3.79,0.21,0.11,-3.58,-0.85
2679,July-Oct,38.083392,-122.081058,Suisun Bay,-3.78,0.44,0.08,-3.34,-0.58
2680,July-Oct,38.082226,-122.082148,Suisun Bay,-3.79,0.76,0.05,-3.03,-0.23
2681,July-Oct,38.081059,-122.083239,Suisun Bay,-3.79,0.76,0.05,-3.03,-0.23
2682,July-Oct,38.079893,-122.08433,Suisun Bay,-3.79,0.8,0.03,-2.99,-0.17
2683,July-Oct,38.078727,-122.085421,Suisun Bay,-3.79,0.8,0.03,-2.99,-0.17
2684,July-Oct,38.07756,-122.086511,Suisun Bay,-3.81,0.78,0.02,-3.03,-0.21
2685,July-Oct,38.076394,-122.087602,Suisun Bay,-3.81,0.78,0.02,-3.03,-0.21
2686,July-Oct,38.075228,-122.088692,Suisun Bay,-3.86,0.87,0,-2.98,-0.2
2687,July-Oct,38.074061,-122.089783,Suisun Bay,-3.9,1.03,0,-2.87,-0.15
2688,July-Oct,38.072895,-122.090873,Suisun Bay,-3.9,1.03,0,-2.87,-0.15
2689,July-Oct,38.071728,-122.091964,Suisun Bay,-3.85,1.17,-0.01,-2.69,-0.05
2690,July-Oct,38.070562,-122.093054,Suisun Bay,-3.85,1.17,-0.01,-2.69,-0.05
2691,July-Oct,38.069396,-122.094145,Suisun Bay,-3.72,1.18,-0.02,-2.54,0.08
2692,July-Oct,38.068229,-122.095235,Suisun Bay,-3.98,1.09,-0.04,-2.89,-0.25
2693,July-Oct,38.067063,-122.096325,Suisun Bay,-3.53,1.17,-0.03,-2.36,0.31
2694,July-Oct,38.065896,-122.097415,Suisun Bay,-3.77,1.1,-0.04,-2.68,0.04
2695,July-Oct,38.06473,-122.098506,Suisun Bay,-3.31,1.18,-0.03,-2.13,0.64
2696,July-Oct,38.063563,-122.099596,Suisun Bay,-3.5,1.18,-0.04,-2.32,0.51
2697,July-Oct,38.062397,-122.100686,Suisun Bay,-3.06,1.29,-0.03,-1.77,1.13
2698,July-Oct,38.06123,-122.101776,Suisun Bay,-2.81,1.47,-0.02,-1.34,1.65
2699,July-Oct,38.060064,-122.102866,Suisun Bay,-2.87,1.54,-0.02,-1.34,1.67
2700,July-Oct,38.058897,-122.103956,Suisun Bay,-2.66,1.71,0,-0.96,2.07
2701,July-Oct,38.057731,-122.105046,Suisun Bay,-2.77,1.75,0,-1.02,1.99
2702,July-Oct,38.056602,-122.106194,Suisun Bay,-2.64,1.93,0.02,-0.71,2.27
2703,July-Oct,38.05554,-122.107443,Suisun Bay,-2.84,1.88,0.03,-0.96,2
2704,July-Oct,38.054477,-122.108691,Suisun Bay,-2.65,2.09,0.05,-0.56,2.38
2705,July-Oct,38.053415,-122.10994,Suisun Bay,-2.58,2.26,0.09,-0.32,2.61
2706,July-Oct,38.052353,-122.111189,Suisun Bay,-2.8,2.24,0.1,-0.56,2.39
2707,July-Oct,38.05129,-122.112437,Suisun Bay,-2.49,2.38,0.12,-0.11,2.84
2708,July-Oct,38.050228,-122.113686,Suisun Bay,-2.65,2.37,0.13,-0.28,2.68
2709,July-Oct,38.115653,-122.054866,Grizzly Bay,-2.69,0.29,0.37,-2.4,-0.92
2710,July-Oct,38.116953,-122.05568,Grizzly Bay,-2.75,0.35,0.34,-2.4,-0.94
2711,July-Oct,38.118253,-122.056494,Grizzly Bay,-2.8,0.41,0.35,-2.39,-0.94
2712,July-Oct,38.119553,-122.057307,Grizzly Bay,-2.87,0.45,0.32,-2.42,-0.98
2713,July-Oct,38.120853,-122.058121,Grizzly Bay,-2.97,0.5,0.3,-2.47,-1.06
2714,July-Oct,38.122153,-122.058935,Grizzly Bay,-2.97,0.5,0.3,-2.47,-1.06
2715,July-Oct,38.11162,-121.70566,Sacramento River,-3.42,-10.87,-0.42,-14.29,-14.13
2716,July-Oct,38.110772,-121.707149,Sacramento River,-3.79,-11.2,-0.43,-14.99,-14.81
2717,July-Oct,38.109924,-121.708638,Sacramento River,-4.61,-11.65,-0.44,-16.26,-16.04
2718,July-Oct,38.109076,-121.710128,Sacramento River,-5.08,-12.12,-0.45,-17.2,-16.99
2719,July-Oct,38.108178,-121.711563,Sacramento River,-5.63,-12.24,-0.45,-17.87,-17.63
2720,July-Oct,38.10728,-121.712995,Sacramento River,-6.11,-12.67,-0.46,-18.78,-18.54
2721,July-Oct,38.10626,-121.714284,Sacramento River,-6.82,-13.05,-0.47,-19.87,-19.6
2722,July-Oct,38.105343,-121.7157,Sacramento River,-6.82,-13.05,-0.47,-19.87,-19.6
2723,July-Oct,38.104378,-121.717066,Sacramento River,-6.53,-13.05,-0.48,-19.58,-19.29
2724,July-Oct,38.103383,-121.718393,Sacramento River,-6.12,-13.06,-0.48,-19.17,-18.87
2725,July-Oct,38.102381,-121.719706,Sacramento River,-5.76,-13.12,-0.49,-18.88,-18.57
2726,July-Oct,38.10145,-121.721112,Sacramento River,-4.66,-13.19,-0.49,-17.85,-17.53
2727,July-Oct,38.100502,-121.722485,Sacramento River,-3.59,-13.2,-0.5,-16.79,-16.47
2728,July-Oct,38.09954,-121.723847,Sacramento River,-2.5,-13.06,-0.51,-15.56,-15.24
2729,July-Oct,38.098536,-121.725169,Sacramento River,-2.5,-13.06,-0.51,-15.56,-15.24
2730,July-Oct,38.097583,-121.726552,Sacramento River,-2.06,-13.03,-0.52,-15.08,-14.75
2731,July-Oct,38.096613,-121.727908,Sacramento River,-2,-13.13,-0.52,-15.14,-14.8
2732,July-Oct,38.095629,-121.729251,Sacramento River,-2.03,-13.12,-0.53,-15.14,-14.8
2733,July-Oct,38.094605,-121.730547,Sacramento River,-2.07,-13.25,-0.53,-15.32,-14.98
2734,July-Oct,38.093659,-121.731937,Sacramento River,-2.3,-13.18,-0.54,-15.49,-15.14
2735,July-Oct,38.092762,-121.733377,Sacramento River,-2.3,-13.18,-0.54,-15.49,-15.14
2736,July-Oct,38.091898,-121.734851,Sacramento River,-2.65,-12.98,-0.55,-15.63,-15.27
2737,July-Oct,38.091034,-121.736325,Sacramento River,-2.82,-12.88,-0.56,-15.7,-15.34
2738,July-Oct,38.09017,-121.737799,Sacramento River,-2.84,-12.73,-0.57,-15.57,-15.22
2739,July-Oct,38.089307,-121.739273,Sacramento River,-2.84,-12.73,-0.57,-15.57,-15.22
2740,July-Oct,38.088443,-121.740747,Sacramento River,-2.71,-12.68,-0.58,-15.39,-15.05
2741,July-Oct,38.087579,-121.74222,Sacramento River,-2.57,-12.58,-0.6,-15.15,-14.82
2742,July-Oct,38.086715,-121.743694,Sacramento River,-2.57,-12.58,-0.6,-15.15,-14.82
2743,July-Oct,38.085851,-121.745168,Sacramento River,-2.63,-12.36,-0.62,-14.99,-14.66
2744,July-Oct,38.084987,-121.746642,Sacramento River,-2.74,-12.02,-0.63,-14.75,-14.41
2745,July-Oct,38.084123,-121.748116,Sacramento River,-3,-11.54,-0.66,-14.54,-14.17
2746,July-Oct,38.083259,-121.749589,Sacramento River,-3,-11.54,-0.66,-14.54,-14.17
2747,July-Oct,38.082395,-121.751063,Sacramento River,-3.15,-11.4,-0.67,-14.55,-14.19
2748,July-Oct,38.081591,-121.752583,Sacramento River,-3.31,-11.48,-0.7,-14.79,-14.49
2749,July-Oct,38.08085,-121.75416,Sacramento River,-3.4,-11.56,-0.72,-14.96,-14.69
2750,July-Oct,38.080108,-121.755735,Sacramento River,-3.44,-11.53,-0.72,-14.97,-14.74
2751,July-Oct,38.079339,-121.757291,Sacramento River,-3.54,-11.33,-0.74,-14.87,-14.62
2752,July-Oct,38.078526,-121.758807,Sacramento River,-3.66,-10.81,-0.76,-14.47,-14.17
2753,July-Oct,38.077791,-121.760386,Sacramento River,-3.86,-9.84,-0.79,-13.71,-13.38
2754,July-Oct,38.077085,-121.761988,Sacramento River,-3.91,-9.71,-0.81,-13.62,-13.29
2755,July-Oct,38.076512,-121.763673,Sacramento River,-3.91,-9.71,-0.81,-13.62,-13.29
2756,July-Oct,38.0759,-121.765333,Sacramento River,-3.83,-9.74,-0.84,-13.57,-13.35
2757,July-Oct,38.075121,-121.76688,Sacramento River,-3.64,-10.36,-0.85,-14,-13.87
2758,July-Oct,38.074342,-121.768427,Sacramento River,-3.59,-10.59,-0.87,-14.18,-14.14
2759,July-Oct,38.073543,-121.769956,Sacramento River,-3.6,-10.59,-0.87,-14.19,-14.18
2760,July-Oct,38.072669,-121.77142,Sacramento River,-3.6,-10.59,-0.87,-14.19,-14.18
2761,July-Oct,38.071795,-121.772884,Sacramento River,-3.87,-9.71,-0.88,-13.57,-13.5
2762,July-Oct,38.070932,-121.774357,Sacramento River,-3.95,-9.04,-0.88,-12.99,-12.87
2763,July-Oct,38.070008,-121.775771,Sacramento River,-4.03,-8.04,-0.88,-12.06,-11.9
2764,July-Oct,38.069079,-121.777179,Sacramento River,-4.03,-8.04,-0.88,-12.06,-11.9
2765,July-Oct,38.068177,-121.778611,Sacramento River,-3.96,-7.32,-0.88,-11.28,-11.09
2766,July-Oct,38.067467,-121.78021,Sacramento River,-3.9,-7.18,-0.87,-11.07,-10.88
2767,July-Oct,38.06671,-121.781754,Sacramento River,-3.9,-7.18,-0.87,-11.07,-10.88
2768,July-Oct,38.066019,-121.783367,Sacramento River,-3.85,-7.77,-0.86,-11.63,-11.56
2769,July-Oct,38.065301,-121.784959,Sacramento River,-3.84,-8.6,-0.86,-12.45,-12.52
2770,July-Oct,38.064564,-121.786538,Sacramento River,-3.85,-9.46,-0.85,-13.31,-13.55
2771,July-Oct,38.06385,-121.788135,Sacramento River,-3.84,-10.16,-0.84,-14,-14.37
2772,July-Oct,38.062941,-121.789524,Sacramento River,-3.84,-10.16,-0.84,-14,-14.37
2773,July-Oct,38.061986,-121.790903,Sacramento River,-3.76,-9.95,-0.82,-13.72,-14.06
2774,July-Oct,38.061328,-121.792533,Sacramento River,-3.74,-9.74,-0.82,-13.48,-13.78
2775,July-Oct,38.060697,-121.794185,Sacramento River,-3.66,-9.3,-0.81,-12.96,-13.15
2776,July-Oct,38.060067,-121.795837,Sacramento River,-3.25,-7.88,-0.8,-11.13,-10.98
2777,July-Oct,38.059436,-121.797488,Sacramento River,-3.25,-7.88,-0.8,-11.13,-10.98
2778,July-Oct,38.110432,-121.704377,Sacramento River,-3.42,-10.87,-0.42,-14.29,-14.13
2779,July-Oct,38.109073,-121.703737,San Joaquin River,-3.21,-10.17,-0.4,-13.37,-13.31
2780,July-Oct,38.10774,-121.703014,San Joaquin River,-3.4,-10.03,-0.4,-13.43,-13.4
2781,July-Oct,38.106556,-121.701993,San Joaquin River,-3.4,-10.03,-0.4,-13.43,-13.4
2782,July-Oct,38.105991,-121.700321,San Joaquin River,-2.91,-9.26,-0.38,-12.17,-12.34
2783,July-Oct,38.10528,-121.698727,San Joaquin River,-2.44,-8.64,-0.36,-11.08,-11.37
2784,July-Oct,38.105002,-121.696941,San Joaquin River,-2.04,-8.04,-0.33,-10.09,-10.32
2785,July-Oct,38.105438,-121.69525,San Joaquin River,-1.8,-7.94,-0.3,-9.74,-9.79
2786,July-Oct,38.106656,-121.694297,San Joaquin River,-1.83,-7.88,-0.32,-9.72,-9.77
2787,July-Oct,38.108,-121.693607,San Joaquin River,-1.72,-7.79,-0.3,-9.51,-9.39
2788,July-Oct,38.109337,-121.692897,San Joaquin River,-1.73,-7.7,-0.32,-9.43,-9.28
2789,July-Oct,38.110607,-121.692014,San Joaquin River,-1.74,-7.71,-0.33,-9.45,-9.27
2790,July-Oct,38.111812,-121.690995,San Joaquin River,-1.76,-7.62,-0.32,-9.39,-9.1
2791,July-Oct,38.112955,-121.689868,San Joaquin River,-1.83,-7.78,-0.33,-9.6,-9.43
2792,July-Oct,38.113922,-121.688502,San Joaquin River,-1.86,-7.78,-0.31,-9.65,-9.4
2793,July-Oct,38.114646,-121.686918,San Joaquin River,-1.96,-8.01,-0.31,-9.97,-9.74
2794,July-Oct,38.114929,-121.685134,San Joaquin River,-1.96,-8.07,-0.29,-10.03,-9.67
2795,July-Oct,38.114649,-121.683369,San Joaquin River,-1.95,-8.13,-0.28,-10.07,-9.53
2796,July-Oct,38.11334,-121.682866,San Joaquin River,-1.9,-8.15,-0.27,-10.05,-9.49
2797,July-Oct,38.111891,-121.682903,San Joaquin River,-1.85,-8.24,-0.25,-10.08,-9.55
2798,July-Oct,38.11045,-121.683106,San Joaquin River,-1.85,-8.24,-0.25,-10.08,-9.55
2799,July-Oct,38.109021,-121.683373,San Joaquin River,-1.8,-8.31,-0.23,-10.11,-9.65
2800,July-Oct,38.107626,-121.683865,San Joaquin River,-1.72,-8.26,-0.22,-9.97,-9.65
2801,July-Oct,38.106219,-121.684292,San Joaquin River,-1.65,-8.39,-0.2,-10.04,-9.8
2802,July-Oct,38.104806,-121.6847,San Joaquin River,-1.65,-8.39,-0.2,-10.04,-9.8
2803,July-Oct,38.103379,-121.685022,San Joaquin River,-1.57,-8.53,-0.17,-10.11,-9.91
2804,July-Oct,38.10196,-121.685396,San Joaquin River,-1.47,-8.69,-0.13,-10.17,-10
2805,July-Oct,38.100525,-121.685655,San Joaquin River,-1.47,-8.69,-0.13,-10.17,-10
2806,July-Oct,38.099085,-121.685848,San Joaquin River,-1.31,-8.87,-0.11,-10.19,-9.99
2807,July-Oct,38.097637,-121.685776,San Joaquin River,-1.16,-9.07,-0.08,-10.22,-9.97
2808,July-Oct,38.096188,-121.685716,San Joaquin River,-1.03,-9.05,-0.05,-10.08,-9.8
2809,July-Oct,38.094738,-121.685702,San Joaquin River,-1.03,-9.05,-0.05,-10.08,-9.8
2810,July-Oct,38.093289,-121.685663,San Joaquin River,-0.84,-8.82,-0.04,-9.66,-9.3
2811,July-Oct,38.091839,-121.685616,San Joaquin River,-0.64,-8.47,-0.03,-9.11,-8.63
2812,July-Oct,38.09039,-121.685547,San Joaquin River,-0.64,-8.47,-0.03,-9.11,-8.63
2813,July-Oct,38.088947,-121.685483,San Joaquin River,-0.46,-8.03,-0.04,-8.5,-7.96
2814,July-Oct,38.087513,-121.68521,San Joaquin River,-0.34,-7.66,-0.04,-8,-7.44
2815,July-Oct,38.086092,-121.684855,San Joaquin River,-0.29,-7.38,-0.06,-7.68,-7.14
2816,July-Oct,38.084898,-121.683848,San Joaquin River,-0.29,-7.38,-0.06,-7.68,-7.14
2817,July-Oct,38.083778,-121.682683,San Joaquin River,-0.42,-6.99,-0.07,-7.41,-7.04
2818,July-Oct,38.08266,-121.681515,San Joaquin River,-0.55,-6.84,-0.07,-7.38,-7.06
2819,July-Oct,38.115473,-121.497613,Bouldin Island Ch1,-1.06,-6.64,0.42,-7.7,-5.03
2820,July-Oct,38.114061,-121.497919,Bouldin Island Ch1,-0.15,-4.51,0.32,-4.65,-2.75
2821,July-Oct,38.112759,-121.498727,Bouldin Island Ch1,-0.15,-4.51,0.32,-4.65,-2.75
2822,July-Oct,38.11155,-121.499717,Bouldin Island Ch1,-0.39,-3.79,0.21,-4.18,-1.71
2823,July-Oct,38.110454,-121.500873,Bouldin Island Ch1,-0.46,-3.04,0.25,-3.5,-1.21
2824,July-Oct,38.109016,-121.500826,Bouldin Island Ch1,-1.02,-3.14,0.16,-4.15,-1
2825,July-Oct,38.107695,-121.500128,Bouldin Island Ch1,-1.35,-3.53,0.08,-4.88,-1.15
2826,July-Oct,38.106597,-121.498936,Bouldin Island Ch1,-1.16,-3.9,0.03,-5.06,-1.42
2827,July-Oct,38.10592,-121.497315,Bouldin Island Ch1,-1.38,-4.98,-0.09,-6.36,-2.76
2828,July-Oct,38.105611,-121.495558,Bouldin Island Ch1,-1.33,-4.93,-0.13,-6.26,-2.89
2829,July-Oct,38.105343,-121.493763,Bouldin Island Ch1,-1.33,-4.93,-0.13,-6.26,-2.89
2830,July-Oct,38.105104,-121.491963,Bouldin Island Ch1,-1.32,-4.67,-0.15,-5.98,-2.8
2831,July-Oct,38.103835,-121.491338,Bouldin Island Ch1,-1.56,-5.29,-0.21,-6.85,-3.91
2832,July-Oct,38.102404,-121.491628,Bouldin Island Ch1,-1.56,-5.29,-0.21,-6.85,-3.91
2833,July-Oct,38.100981,-121.491963,Bouldin Island Ch1,-1.85,-7.13,-0.25,-8.98,-6.02
2834,July-Oct,38.099665,-121.492703,Bouldin Island Ch1,-1.77,-8.62,-0.29,-10.39,-7.63
2835,July-Oct,38.098742,-121.49411,Bouldin Island Ch1,-1.88,-9.25,-0.3,-11.12,-8.14
2836,July-Oct,38.097805,-121.495486,Bouldin Island Ch1,-1.51,-10.31,-0.34,-11.82,-9.06
2837,July-Oct,38.09644,-121.495455,Bouldin Island Ch1,-1.51,-10.31,-0.34,-11.82,-9.06
2838,July-Oct,38.09507,-121.49487,Bouldin Island Ch1,-1.04,-11.09,-0.38,-12.13,-9.52
2839,July-Oct,38.11706,-121.496016,S Mokelumne River,-1.91,-8.29,0.54,-10.2,-7.1
2840,July-Oct,38.118082,-121.494833,S Mokelumne River,-2.88,-9.44,0.55,-12.33,-8.3
2841,July-Oct,38.119511,-121.494953,S Mokelumne River,-3.2,-9.98,0.59,-13.18,-9.17
2842,July-Oct,38.120695,-121.495958,S Mokelumne River,-2.95,-10.27,0.63,-13.22,-9.68
2843,July-Oct,38.121196,-121.497677,S Mokelumne River,-2.95,-10.27,0.63,-13.22,-9.68
2844,July-Oct,38.122073,-121.499068,S Mokelumne River,-2.51,-9.85,0.63,-12.36,-9.3
2845,July-Oct,38.123445,-121.499281,S Mokelumne River,-2.73,-10.83,0.65,-13.56,-10.28
2846,July-Oct,38.124444,-121.497985,S Mokelumne River,-2.36,-10.17,0.64,-12.53,-9.48
2847,July-Oct,38.125443,-121.496661,S Mokelumne River,-2.45,-10.42,0.64,-12.87,-9.7
2848,July-Oct,38.126764,-121.496107,S Mokelumne River,-1.7,-8.97,0.63,-10.67,-8.08
2849,July-Oct,38.128048,-121.49686,S Mokelumne River,-1.7,-8.97,0.63,-10.67,-8.08
2850,July-Oct,38.128765,-121.498432,S Mokelumne River,-0.76,-6.18,0.57,-6.94,-5.22
2851,July-Oct,38.129071,-121.50022,S Mokelumne River,-0.5,-5.1,0.55,-5.6,-4.17
2852,July-Oct,38.129318,-121.502023,S Mokelumne River,-0.22,-4.01,0.52,-4.23,-3.14
2853,July-Oct,38.129931,-121.503676,S Mokelumne River,-0.22,-4.01,0.52,-4.23,-3.14
2854,July-Oct,38.130891,-121.505044,S Mokelumne River,0.68,-1.08,0.41,-0.39,-0.44
2855,July-Oct,38.131996,-121.506231,S Mokelumne River,0.94,-0.66,0.39,0.28,-0.09
2856,July-Oct,38.133276,-121.507043,S Mokelumne River,1.16,0.05,0.31,1.21,0.4
2857,July-Oct,38.134508,-121.506218,S Mokelumne River,1.04,0.25,0.24,1.3,0.3
