"Citation: Graham, J.L., Rosen, B.H., Dubrovsky, N.M., Loftin, K.A., and Stelzer, E.A., 2021, Phytoplankton data for samples collected at eleven large river sites throughout the United States, June through October 2018: U.S. Geological Survey data release, https://doi.org/10.5066/P9N4Q9HG.",,,,,,,,,,,,,,,,
USGS Station ID,USGS Station Name,Sample Date,Sample Time,Initial Volume (mL),Final Volume (mL),Sample Weight Counted (grams),Number of strips counted,Volume per strip (mL),Raw volume counted (mL),Concentration factor,Tally (natural units),Raw cell count (cells),Division,Taxa,Natural units per mL,Cells per mL
06892350,"Kansas River at De Soto, KS",6/25/2018,7:21,420,10,0.0101,2.00,0.0002488,0.0005,41.5,1,1,Euglenophyta,Euglena,48.42,48.42
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,1,Bacillariophyta,Amphora,83.54,83.54
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,92,92,Bacillariophyta,Cyclotella,7685.36,7685.36
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,1,Bacillariophyta,Cymatopleura,83.54,83.54
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,4,4,Bacillariophyta,Eunotia,334.15,334.15
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,3,3,Bacillariophyta,Melosira cf.,250.61,250.61
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,16,16,Bacillariophyta,Navicula,1336.58,1336.58
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,93,93,Bacillariophyta,Nitzschia spp.,7768.90,7768.90
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,1,Bacillariophyta,Pinnularia,83.54,83.54
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,4,4,Bacillariophyta,Ulnaria,334.15,334.15
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,4,24,Chlorophyta,Aktinastrum,334.15,2004.88
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,20,20,Chlorophyta,Ankistrodesmus/Monoraphidium/ Selenastrum,1670.73,1670.73
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,8,Chlorophyta,Coelastrum,83.54,668.29
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,1,Chlorophyta,Cosmarium,83.54,83.54
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,2,4,Chlorophyta,Desmodesmus,167.07,334.15
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,7,21,Chlorophyta,Oocystis,584.76,1754.27
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,8,Chlorophyta,Pandorina,83.54,668.29
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,16,Chlorophyta,Pediastrum,83.54,1336.58
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,14,66,Chlorophyta,Scenedesmus,1169.51,5513.41
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,1,Chlorophyta,Tetraedron,83.54,83.54
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,3,12,Chlorophyta,Tetrastrum,250.61,1002.44
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,43,43,Chlorophyta,Unicells,3592.07,3592.07
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,7,7,Chlorophyta,"Unidentified, 2-flagella",584.76,584.76
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,5,5,Chlorophyta,"Unidentified, 4-flagella",417.68,417.68
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,11,11,Cryptophyta,Cryptomonads,918.90,918.90
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,5,55,Cyanophyta,Anabaena,417.68,4594.51
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,8,Cyanophyta,Anabaenopsis,83.54,668.29
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,4,108,Cyanophyta,Aphanocapsa,334.15,9021.95
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,5,248,Cyanophyta,Merismopedia,417.68,20717.06
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,9,51,Cyanophyta,Pseudanabaena,751.83,4260.36
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,3,47,Cyanophyta,Schizothrix,250.61,3926.22
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,5,5,Euglenophyta,Euglena,417.68,417.68
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,1,Euglenophyta,Stombomonas,83.54,83.54
06892350,"Kansas River at De Soto, KS",7/16/2018,11:00,435,10,0.0113,1.00,0.0002784,0.0003,43.0,1,1,Pyrrophyta,Peridinium,83.54,83.54
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Bacillariophyta,Acanthocerous,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Bacillariophyta,Achnanthes,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,146,146,Bacillariophyta,Cyclotella,6569.34,6569.34
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,2,2,Bacillariophyta,Eunotia,89.99,89.99
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Bacillariophyta,Fragilaria,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Bacillariophyta,Hantzschia,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,7,10,Bacillariophyta,Melosira cf.,314.97,449.95
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,4,4,Bacillariophyta,Navicula,179.98,179.98
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,72,72,Bacillariophyta,Nitzschia spp.,3239.67,3239.67
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,2,2,Bacillariophyta,Pinnularia,89.99,89.99
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Bacillariophyta,Tryblionella,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,8,8,Bacillariophyta,Ulnaria,359.96,359.96
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,13,80,Chlorophyta,Aktinastrum,584.94,3599.64
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,6,6,Chlorophyta,Ankistrodesmus/Monoraphidium/ Selenastrum,269.97,269.97
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Chlorophyta,Chlorogonium,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Chlorophyta,Closterium,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,6,60,Chlorophyta,Coelastrum,269.97,2699.73
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,7,22,Chlorophyta,Desmodesmus,314.97,989.90
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,5,32,Chlorophyta,Dictyosphaerium,224.98,1439.85
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Chlorophyta,Golenkinia,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,16,Chlorophyta,Kirchneriella,45.00,719.93
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,10,34,Chlorophyta,Oocystis,449.95,1529.85
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,16,Chlorophyta,Pediastrum,45.00,719.93
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Chlorophyta,Quadrigula cf.,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,21,98,Chlorophyta,Scenedesmus,944.90,4409.56
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,3,12,Chlorophyta,Tetrastrum,134.99,539.95
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Chlorophyta,Trebaria,45.00,45.00
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,18,18,Chlorophyta,Unicells,809.92,809.92
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,7,7,Cryptophyta,Cryptomonads,314.97,314.97
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,12,Cyanophyta,Anabaena,45.00,539.95
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,4,72,Cyanophyta,Aphanocapsa,179.98,3239.67
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,3,88,Cyanophyta,Merismopedia,134.99,3959.60
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,5,Cyanophyta,Planktothrix,45.00,224.98
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,13,157,Cyanophyta,Pseudanabaena,584.94,7064.29
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,4,4,Euglenophyta,Euglena,179.98,179.98
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,3,3,Euglenophyta,Stombomonas,134.99,134.99
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,3,3,Euglenophyta,Trachelomonas,134.99,134.99
06892350,"Kansas River at De Soto, KS",8/21/2018,10:40,490,10,0.0093,2.00,0.0002291,0.0005,48.5,1,1,Pyrrophyta,Peridinium,45.00,45.00
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,1,Bacillariophyta,Achnanthes,2.90,2.90
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,1,Bacillariophyta,Amphora,2.90,2.90
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,2,2,Bacillariophyta,Cyclotella,5.81,5.81
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,1,Bacillariophyta,Entomoneis,2.90,2.90
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,1,Bacillariophyta,Frustulia,2.90,2.90
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,1,Bacillariophyta,Mastogloea,2.90,2.90
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,4,Bacillariophyta,Melosira cf.,2.90,11.62
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,2,2,Bacillariophyta,Navicula,5.81,5.81
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,3,3,Bacillariophyta,Nitzschia,8.71,8.71
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,1,Bacillariophyta,Tryblionella,2.90,2.90
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,4,4,Bacillariophyta,Ulnaria,11.62,11.62
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,1,Chlorophyta,Ankistrodesmus/Monoraphidium/ Selenastrum,2.90,2.90
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,3,25,Cyanophyta,Cuspidothrix,8.71,72.62
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,10,Cyanophyta,Cylindrospermopsis raciborskii,2.90,29.05
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,3,46,Cyanophyta,Planktothrix,8.71,133.62
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,22,Cyanophyta,Pseudanabaena,2.90,63.91
06892350,"Kansas River at De Soto, KS",10/11/2018,13:50,430,10,0.0081,40.59,0.0001996,0.0081,42.5,1,1,Pyrrophyta,Ceratium,2.90,2.90
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,2,2,Bacillariophyta,Amphora,7.62,7.62
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,47,47,Bacillariophyta,Cyclotella,179.11,179.11
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,32,397,Bacillariophyta,Fragilaria spp.,121.95,1512.88
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,1,Bacillariophyta,Frustulia,3.81,3.81
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,3,7,Bacillariophyta,Melosira cf.,11.43,26.68
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,5,5,Bacillariophyta,Navicula,19.05,19.05
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,5,25,Bacillariophyta,Nitzschia,19.05,95.27
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,51,51,Bacillariophyta,Nitzschia spp.,194.35,194.35
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,2,2,Bacillariophyta,Stephanodiscus,7.62,7.62
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,1,Bacillariophyta,Synedra,3.81,3.81
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,4,4,Bacillariophyta,Tryblionella,15.24,15.24
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,5,5,Bacillariophyta,Ulnaria,19.05,19.05
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,1,Chlorophyta,Ankistrodesmus/Monoraphidium/ Selenastrum,3.81,3.81
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,8,Chlorophyta,Coelastrum,3.81,30.49
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,1,Chlorophyta,Cosmarium,3.81,3.81
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,3,10,Chlorophyta,Desmodesmus,11.43,38.11
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,3,38,Chlorophyta,Dictyosphaerium,11.43,144.81
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,1,Chlorophyta,Lagerheimia,3.81,3.81
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,2,8,Chlorophyta,Oocystis,7.62,30.49
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,8,Chlorophyta,Pediastrum,3.81,30.49
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,1,Chlorophyta,Quadrigula cf.,3.81,3.81
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,2,8,Chlorophyta,Scenedesmus,7.62,30.49
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,3,3,Chlorophyta,Unicells,11.43,11.43
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,1,Chlorophyta,"Unidentified, 2-flagella",3.81,3.81
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,10,10,Cryptophyta,Cryptomonads,38.11,38.11
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,64,Cyanophyta,Aphanocapsa,3.81,243.89
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,2,34,Cyanophyta,Planktothrix,7.62,129.57
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,7,Cyanophyta,Pseudanabaena,3.81,26.68
06934500,"Missouri River at Hermann, MO",6/5/2018,11:40,460,10,0.0105,22.30,0.0002587,0.0058,45.5,1,1,Euglenophyta,Euglena,3.81,3.81
06934500,"Missouri River at Hermann, MO",6/19/2018,11:10,460,10,0.0101,40.59,0.0002488,0.0101,45.5,1,1,Bacillariophyta,Amphora,2.18,2.18
06934500,"Missouri River at Hermann, MO",6/19/2018,11:10,460,10,0.0101,40.59,0.0002488,0.0101,45.5,5,5,Bacillariophyta,Cyclotella,10.88,10.88
06934500,"Missouri River at Hermann, MO",6/19/2018,11:10,460,10,0.0101,40.59,0.0002488,0.0101,45.5,3,64,Bacillariophyta,Fragilaria spp.,6.53,139.27
06934500,"Missouri River at Hermann, MO",6/19/2018,11:10,460,10,0.0101,40.59,0.0002488,0.0101,45.5,2,2,Bacillariophyta,Navicula,4.35,4.35
06934500,"Missouri River at Hermann, MO",6/19/2018,11:10,460,10,0.0101,40.59,0.0002488,0.0101,45.5,1,3,Bacillariophyta,Nitzschia,2.18,6.53
06934500,"Missouri River at Hermann, MO",6/19/2018,11:10,460,10,0.0101,40.59,0.0002488,0.0101,45.5,3,3,Bacillariophyta,Nitzschia spp.,6.53,6.53
06934500,"Missouri River at Hermann, MO",6/19/2018,11:10,460,10,0.0101,40.59,0.0002488,0.0101,45.5,1,1,Bacillariophyta,Tryblionella,2.18,2.18
06934500,"Missouri River at Hermann, MO",6/19/2018,11:10,460,10,0.0101,40.59,0.0002488,0.0101,45.5,1,16,Chlorophyta,Pandorina,2.18,34.82
06934500,"Missouri River at Hermann, MO",6/19/2018,11:10,460,10,0.0101,40.59,0.0002488,0.0101,45.5,2,2,Cryptophyta,Cryptomonads,4.35,4.35
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,1,5,Bacillariophyta,Asterionella,2.39,11.94
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,11,11,Bacillariophyta,Cyclotella,26.28,26.28
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,2,2,Bacillariophyta,Entomoneis,4.78,4.78
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,4,4,Bacillariophyta,Fragilaria,9.56,9.56
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,1,2,Bacillariophyta,Melosira cf.,2.39,4.78
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,3,3,Bacillariophyta,Navicula,7.17,7.17
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,3,11,Bacillariophyta,Nitzschia,7.17,26.28
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,13,13,Bacillariophyta,Nitzschia spp.,31.06,31.06
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,1,1,Bacillariophyta,Surirella,2.39,2.39
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,1,1,Bacillariophyta,Tabellaria,2.39,2.39
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,3,3,Bacillariophyta,Tryblionella,7.17,7.17
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,1,1,Bacillariophyta,Ulnaria,2.39,2.39
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,2,6,Chlorophyta,Desmodesmus,4.78,14.33
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,1,1,Chlorophyta,Keratococcus,2.39,2.39
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,3,3,Cryptophyta,Cryptomonads,7.17,7.17
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,8,151,Cyanophyta,Planktothrix,19.11,360.73
06934500,"Missouri River at Hermann, MO",7/10/2018,11:10,465,10,0.0091,40.59,0.0002242,0.0091,46.0,1,1,Euglenophyta,Trachelomonas,2.39,2.39
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,1,1,Bacillariophyta,Amphora,3.92,3.92
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,16,16,Bacillariophyta,Cyclotella,62.79,62.79
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,1,1,Bacillariophyta,Entomoneis,3.92,3.92
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,2,2,Bacillariophyta,Eunotia,7.85,7.85
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,3,35,Bacillariophyta,Fragilaria,11.77,137.36
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,1,1,Bacillariophyta,Hantzschia,3.92,3.92
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,1,1,Bacillariophyta,Mastogloea,3.92,3.92
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,8,18,Bacillariophyta,Melosira cf.,31.40,70.64
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,6,6,Bacillariophyta,Navicula,23.55,23.55
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,3,7,Bacillariophyta,Nitzschia,11.77,27.47
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,18,18,Bacillariophyta,Nitzschia spp.,70.64,70.64
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,1,1,Bacillariophyta,Stephanodiscus,3.92,3.92
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,1,1,Bacillariophyta,Surirella,3.92,3.92
06934500,"Missouri River at Hermann, MO",7/25/2018,12:20,460,10,0.0112,20.30,0.0002759,0.0056,45.5,3,3,Bacillariophyta,Tryblionella,11.77,11.77
